src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
22035.551838481897	22826.133692096166	22184.726222883444	 
22018.54550283477	22829.890044795517	22193.38222713647	 
21986.249897523714	22885.103798809836	22175.4842431838	 
21951.280580202645	22733.124942479335	22121.864518556664	 
21940.564252121236	22794.88560844197	22086.31553943548	 
21940.564252121236	22571.97729759307	22095.826531229603	 
21920.37412261976	22528.6436854463	22053.485274182694	 
21897.983354702345	22706.896483809738	22074.79494859265	 
21893.256868003366	22996.286479589326	22050.321538597047	 
21891.32893545511	22673.87005384602	22031.3263686419	 
21891.32893545511	22635.14220239595	22016.80802495318	 
21877.90018855526	22761.45392257017	22072.60711200689	 
21877.200574067698	22812.351989688563	22048.069468748246	 
21867.31321881282	22709.836896469405	22068.433704682637	 
21834.323167528208	22767.54874207534	22077.218401693306	 
21777.48360033419	22945.337828860997	22014.530725892353	 
21756.26868966232	22700.695186293688	21944.27897879465	 
21751.16009853143	22706.408368947334	21898.947204883876	 
21744.32301772499	22524.631509583858	21914.63441508144	 
21729.854515980933	22531.43224518162	21891.106567051356	 
21660.126149251693	22562.006424428153	21911.572445227925	 
21656.63332090198	22618.094777092065	21827.814934343452	 
21640.28939729755	22488.17794891303	21779.044706287423	 
21631.510564223918	22441.749723832105	21795.674906247157	 
21609.55818318671	22535.515871816846	21788.17333780881	 
21597.696363883362	22391.866820286705	21756.567536814866	 
21590.545114970875	22540.33938516867	21766.935793332817	 
21585.15201394377	22470.19335620965	21748.58881449648	 
21583.69833745651	22150.240328845637	21720.16728545025	 
21573.950630151536	22345.12762635595	21710.344906810926	 
21573.950630151536	22360.763621166432	21717.261673805	 
21554.71551319659	22257.538261003232	21718.2908715965	 
21552.14546781736	22303.83549690465	21708.96475497808	 
21512.918335880113	22486.156313669584	21705.40352108649	 
21512.918335880113	22393.664630333893	21672.46145159345	 
21491.95428502455	22281.795509645057	21656.82505975539	 
21489.85518173257	22349.445396158742	21681.61967459155	 
21449.017066762633	22260.065330144665	21623.74609953307	 
21440.224576837147	22314.587614264106	21616.94027419946	 
