src/Evolutionary/TSP/gr666.tsp
Mutation inverse, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
18689.83169232472	19231.305323580626	18810.66245442894	 
18667.423583782176	19112.403610815807	18785.955879587462	 
18621.35179872719	19124.879292206224	18754.378053756685	 
18609.578307329466	19016.61916543738	18717.28767744844	 
18593.369002525233	19166.85716744617	18692.82499333381	 
18530.25229228955	18992.866517026123	18662.911897928243	 
18519.014645392108	18910.088017197188	18603.573184997687	 
18460.530082501176	18896.253913908753	18597.463938077344	 
18441.09380302211	18908.639764014766	18548.342706902316	 
18412.384218914092	18902.645674466363	18522.833269272876	 
18379.019626176883	18976.359810595026	18500.50721661629	 
18349.427455442616	18853.204089320963	18459.265097699266	 
18326.066419877094	18782.44775237952	18435.48493432484	 
18309.709644911254	18776.709543368757	18404.541896111245	 
18269.87037283974	18798.573561377787	18389.61695237079	 
18200.741477530704	18803.33061280625	18366.589512472976	 
18101.2730254171	18598.731767033012	18267.70811311554	 
18056.799559308496	18621.5899824854	18190.981170843865	 
18037.480518638873	18428.46242625415	18142.75232000176	 
18025.65769432967	18424.084162223022	18131.02042837477	 
18014.44825124861	18478.824649113605	18123.194716352074	 
17985.47591439988	18428.045984742825	18080.14016283588	 
17931.92194592928	18347.43815871385	18062.30342290765	 
17913.218405851138	18376.633453421655	18027.225549436887	 
17881.614298512755	18332.139947378277	18005.653306954995	 
17875.48267967155	18398.88174205691	17989.15646415424	 
17847.258327805674	18278.84333411597	17942.536315017194	 
17814.962933505893	18228.588690015422	17949.563528651328	 
17792.71844389528	18255.751619394643	17887.539660482355	 
17762.967702718586	18220.662819604164	17893.479060399335	 
17738.20776730976	18426.001935346154	17845.189307600223	 
17722.758178087366	18219.52830930492	17811.447757431466	 
17701.947224698783	18091.649749704662	17811.243231412343	 
17685.476638573775	18101.31386140146	17773.793135551994	 
17653.97364242502	18062.10481285593	17773.63006145627	 
17621.41277647001	18105.325904426754	17751.544962674227	 
17596.728089530305	18030.586910809598	17713.385251163683	 
17578.12779534836	18003.21102245619	17664.28961235834	 
17541.085193513754	18019.884160528913	17677.22171269911	 
17494.98145664016	17943.202786174214	17615.238602318812	 
17478.086377643758	17879.630298094075	17578.107646408273	 
17455.994358288433	17977.331601622263	17572.023118736804	 
17402.33553319497	17816.994160575043	17534.270990581237	 
17291.39614175799	17815.749285029196	17483.619297412668	 
17246.76884869027	17694.91966984279	17370.169583342227	 
17217.763974665773	17788.25857469392	17340.735648970116	 
17164.079582465096	17655.943647125478	17309.233246995907	 
17111.08530528478	17546.839852268924	17233.803345483757	 
17099.416768720876	17542.22263679351	17193.328461426594	 
16998.371263513534	17722.384750634956	17191.583359235665	 
16960.195385121784	17490.426759003793	17102.14324551053	 
16912.8689829856	17394.739850929258	17061.02441785072	 
16831.747197357097	17406.001343438948	17003.01812169219	 
16764.927965289036	17186.588112346122	16904.64507017055	 
16737.12801942946	17114.200439267603	16856.893394039882	 
16685.681832097365	17154.62633919734	16811.839891074207	 
16669.66648398336	17121.078700592618	16784.51587627253	 
16628.590316162583	17099.140989589538	16779.102302103027	 
16591.4301564607	17084.606238946955	16726.745653655627	 
16564.272494075445	17073.22687529757	16683.140916785644	 
16529.228649619185	16942.982705999264	16642.483651974864	 
16514.160467543024	16941.628967856064	16631.549106347094	 
16489.634051144665	16896.879095892957	16582.52218067873	 
16470.21278710962	16890.206125400255	16583.193790767065	 
16410.93566641235	16904.34829705215	16559.360506629673	 
16395.989506884725	16844.30767683226	16510.893977463413	 
16370.27944563592	16848.420467591197	16483.848992866086	 
16329.773987475246	16784.677828918586	16455.303839488522	 
