src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
pop_size 666
gen 2000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
4860.132118132423	6172.927469985754	5067.34219649665	 
4860.132118132423	5908.836869299315	5077.025066784526	 
4860.132118132423	5994.977385328706	5098.193191237679	 
4859.92102513195	5997.411451380922	5097.159194395501	 
4859.067281360062	5887.391714708717	5067.439340057564	 
4859.067281360062	5974.532207621786	5098.346900873218	 
4859.067281360062	5933.204559976122	5083.8491124471675	 
4859.067281360062	5985.3459107784265	5085.5100092141865	 
4859.067281360062	6031.414730441797	5093.195416576463	 
4859.067281360062	6075.560550880707	5080.062465901988	 
4859.067281360062	5963.461251281612	5112.633387413008	 
4859.067281360062	5861.015422635847	5080.059529419561	 
4859.067281360062	6039.9329147851195	5091.202670737869	 
4859.067281360062	6026.679332515081	5090.569069071869	 
4859.067281360062	5936.690861181309	5095.991422635946	 
4859.067281360062	5984.740740089179	5084.738210998149	 
4856.493249147015	6062.3574154595735	5103.096772940543	 
4856.493249147015	5794.504743941873	5077.177520054314	 
4855.153066579397	6062.847152337281	5082.191854010125	 
4855.153066579397	5988.008571451174	5096.8846038646325	 
4852.8557681078855	5896.793947530662	5082.076213681023	 
4852.8557681078855	6085.021576210892	5096.35739881732	 
4852.696922914153	5816.986748236901	5075.157532708618	 
