src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 1000
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
16867.95341343561	17988.07171598558	17065.17764294965	 
16839.69039635273	18106.984856834002	17048.779865237724	 
16816.56697554544	18101.400808092454	17027.095186414914	 
16803.882841921237	17877.808229293245	16985.770528492685	 
16786.706077978346	17861.38316419734	16986.537211739895	 
16770.71350468696	17922.828949112285	16965.127027466016	 
16765.10973391496	17869.114147992466	16943.913229138594	 
16728.337299077804	17909.96275869539	16926.03491351828	 
16718.498743246833	17913.309918232262	16898.927098547887	 
16677.7532452427	17849.269980684017	16889.050978674844	 
16661.54042784618	18015.444286259604	16848.314343048303	 
16646.076695855794	17758.8771407507	16842.59719785316	 
16621.85016659202	17829.95260462899	16819.0003496926	 
16607.389156746365	17656.971934274425	16794.147742941022	 
16597.88651646472	17681.3283830507	16779.540726964366	 
16584.606985160113	17835.74383399448	16762.22832494935	 
16566.42950609566	17534.63215729597	16753.86734318226	 
16535.219144370858	17545.6690457213	16740.601332723854	 
16518.065203286606	17656.820307760383	16711.454914836	 
16503.12992739046	17579.942217395903	16696.599067192874	 
16486.504089127397	17577.898894947117	16673.94614240006	 
16464.32573623913	17659.440862622512	16665.298409784693	 
16447.70213809347	17555.327235323657	16645.335254543697	 
16438.272338474	17499.704625340353	16618.625656006832	 
16398.819811747573	17489.605087676875	16614.129838523804	 
16365.087498160698	17387.99381039969	16568.44841600482	 
16355.517897502781	17451.503606873393	16546.462925514894	 
16340.459547159104	17401.949691610764	16529.472626415252	 
16317.311593619263	17417.04044159798	16521.549441417425	 
16302.406546262915	17312.306803419084	16492.591317523456	 
16293.820108529591	17594.82667142043	16472.16267447642	 
16272.908117716783	17496.037932491105	16471.383663872446	 
16254.40798623289	17267.335319532136	16436.8056030842	 
16246.893446241684	17185.98122189676	16432.472017928525	 
16221.805573789794	17382.043922534293	16424.904719447524	 
16193.70821824279	17369.653467967542	16406.85532927183	 
16174.819082892534	17180.481108033044	16372.385451309896	 
16166.630483231736	17436.52949463228	16348.542846016493	 
16046.831610503981	17165.406948912212	16331.056902000044	 
16033.420805826634	17107.274361877935	16231.640002007138	 
16027.413587416293	17060.388310259936	16210.300323327394	 
16018.176837796858	17361.454441695663	16208.619525219758	 
16007.911951910643	17185.588769505805	16203.532136543783	 
15984.960362713231	17097.533424811554	16178.218748989862	 
15959.170479562334	17189.02363612193	16161.502597758474	 
15905.603696517905	17056.285436573926	16137.98061738118	 
15900.694374545039	16985.16462737044	16086.081046787942	 
15822.91474497818	16920.254125882904	16084.05301348472	 
15814.724471619209	16970.013394229933	16012.813560540533	 
15802.464625154229	16839.872621966333	15999.849231678922	 
